"","chromosome_name","spin","spin_start","spin_end","ensembl_gene_id","hgnc_symbol"
"1762","chr7","Lamina",137015821,137084746,"ENSG00000157680","DGKI"
"1763","chr7","Lamina",137084747,137184746,"ENSG00000157680","DGKI"
"1764","chr7","Near_Lm2",137184747,137284746,"ENSG00000157680","DGKI"
"1765","chr7","Near_Lm2",137284747,137384746,"ENSG00000157680","DGKI"
"1766","chr7","Near_Lm2",137384747,137484746,"ENSG00000157680","DGKI"
"1767","chr7","Near_Lm2",137484747,137584746,"ENSG00000157680","DGKI"
"1768","chr7","Near_Lm2",137484747,137584746,"ENSG00000182158","CREB3L2"
"1769","chr7","Near_Lm2",137584747,137684746,"ENSG00000182158","CREB3L2"
"1770","chr7","Near_Lm1",137684747,137784746,"ENSG00000182158","CREB3L2"
"1771","chr7","Near_Lm1",137684747,137784746,"ENSG00000122787","AKR1D1"
"1772","chr7","Near_Lm1",137784747,137884746,"ENSG00000122787","AKR1D1"
"1773","chr7","Near_Lm2",142897094,142997093,"ENSG00000197448","GSTK1"
"1774","chr7","Near_Lm2",145797093,145897092,"ENSG00000174469","CNTNAP2"
"1775","chr7","Lamina",145897093,145997092,"ENSG00000174469","CNTNAP2"
"1776","chr7","Lamina",145997093,146097092,"ENSG00000174469","CNTNAP2"
"1777","chr7","Lamina",146097093,146197092,"ENSG00000174469","CNTNAP2"
"1778","chr7","Lamina",146197093,146297092,"ENSG00000174469","CNTNAP2"
"1779","chr7","Lamina",146297093,146397092,"ENSG00000174469","CNTNAP2"
"1780","chr7","Lamina",146397093,146497092,"ENSG00000174469","CNTNAP2"
"1781","chr7","Lamina",146497093,146597092,"ENSG00000174469","CNTNAP2"
"1782","chr7","Lamina",146597093,146697092,"ENSG00000174469","CNTNAP2"
"1783","chr7","Lamina",146697093,146797092,"ENSG00000174469","CNTNAP2"
"1784","chr7","Lamina",146797093,146897092,"ENSG00000174469","CNTNAP2"
"1785","chr7","Lamina",146897093,146997092,"ENSG00000174469","CNTNAP2"
"1786","chr7","Lamina",146997093,147097092,"ENSG00000174469","CNTNAP2"
"1787","chr7","Lamina",147097093,147197092,"ENSG00000174469","CNTNAP2"
"1788","chr7","Lamina",147197093,147297092,"ENSG00000174469","CNTNAP2"
"1789","chr7","Lamina",147297093,147397092,"ENSG00000174469","CNTNAP2"
"1790","chr7","Lamina",147397093,147497092,"ENSG00000174469","CNTNAP2"
"1791","chr7","Lamina",147497093,147597092,"ENSG00000174469","CNTNAP2"
"1792","chr7","Lamina",147597093,147697092,"ENSG00000174469","CNTNAP2"
"1793","chr7","Near_Lm2",147697093,147797092,"ENSG00000174469","CNTNAP2"
"1794","chr7","Near_Lm2",147797093,147897092,"ENSG00000174469","CNTNAP2"
"1795","chr7","Near_Lm2",147897093,147997092,"ENSG00000174469","CNTNAP2"
"1796","chr7","Near_Lm2",147997093,148097092,"ENSG00000174469","CNTNAP2"
"1797","chr7","Interior_Act3",148097093,148197092,"ENSG00000174469","CNTNAP2"
"1798","chr8","Near_Lm2",2757523,2857522,"ENSG00000183117","CSMD1"
"1799","chr8","Near_Lm2",2857523,2957522,"ENSG00000183117","CSMD1"
"1800","chr8","Near_Lm2",2957523,3057522,"ENSG00000183117","CSMD1"
"1801","chr8","Near_Lm2",3057523,3157522,"ENSG00000183117","CSMD1"
"1802","chr8","Near_Lm2",3157523,3257522,"ENSG00000183117","CSMD1"
"1803","chr8","Near_Lm2",3257523,3357522,"ENSG00000183117","CSMD1"
"1804","chr8","Lamina",3357523,3457522,"ENSG00000183117","CSMD1"
"1805","chr8","Lamina",3457523,3557522,"ENSG00000183117","CSMD1"
"1806","chr8","Lamina",3557523,3657522,"ENSG00000183117","CSMD1"
"1807","chr8","Lamina",3657523,3757522,"ENSG00000183117","CSMD1"
"1808","chr8","Lamina",3757523,3857522,"ENSG00000183117","CSMD1"
"1809","chr8","Lamina",3857523,3957522,"ENSG00000183117","CSMD1"
"1810","chr8","Lamina",3957523,4057522,"ENSG00000183117","CSMD1"
"1811","chr8","Lamina",4057523,4157522,"ENSG00000183117","CSMD1"
"1812","chr8","Lamina",4157523,4257522,"ENSG00000183117","CSMD1"
"1813","chr8","Lamina",4257523,4357522,"ENSG00000183117","CSMD1"
"1814","chr8","Lamina",4357523,4457522,"ENSG00000183117","CSMD1"
"1815","chr8","Lamina",4457523,4557522,"ENSG00000183117","CSMD1"
"1816","chr8","Lamina",4557523,4657522,"ENSG00000183117","CSMD1"
"1817","chr8","Lamina",4657523,4757522,"ENSG00000183117","CSMD1"
"1818","chr8","Lamina",4757523,4857522,"ENSG00000183117","CSMD1"
"1819","chr8","Near_Lm2",12857510,12957509,"ENSG00000164741","DLC1"
"1820","chr8","Near_Lm2",12957510,13057509,"ENSG00000164741","DLC1"
"1821","chr8","Near_Lm2",13057510,13157509,"ENSG00000164741","DLC1"
"1822","chr8","Near_Lm2",13157510,13257509,"ENSG00000164741","DLC1"
"1823","chr8","Lamina",13257510,13357509,"ENSG00000164741","DLC1"
"1824","chr8","Lamina",13357510,13457509,"ENSG00000164741","DLC1"
"1825","chr8","Near_Lm2",16857510,16957509,"ENSG00000155970","MICU3"
"1826","chr8","Near_Lm2",16957510,17057509,"ENSG00000155970","MICU3"
"1827","chr8","Near_Lm2",16957510,17057509,"ENSG00000104219","ZDHHC2"
"1828","chr8","Near_Lm2",17057510,17157509,"ENSG00000104219","ZDHHC2"
"1829","chr8","Near_Lm2",18357511,18457510,"ENSG00000156011","PSD3"
"1830","chr8","Near_Lm2",18457511,18557510,"ENSG00000156011","PSD3"
"1831","chr8","Near_Lm2",18557511,18657510,"ENSG00000156011","PSD3"
"1832","chr8","Near_Lm1",18657511,18757510,"ENSG00000156011","PSD3"
"1833","chr8","Near_Lm1",18757511,18857510,"ENSG00000156011","PSD3"
"1834","chr8","Near_Lm1",18857511,18957510,"ENSG00000156011","PSD3"
"1835","chr8","Interior_Act3",30557518,30620840,"ENSG00000104691","UBXN8"
"1836","chr8","Lamina",35057519,35157518,"ENSG00000156687","UNC5D"
"1837","chr8","Lamina",35157519,35257518,"ENSG00000156687","UNC5D"
"1838","chr8","Lamina",35257519,35357518,"ENSG00000156687","UNC5D"
"1839","chr8","Lamina",35357519,35457518,"ENSG00000156687","UNC5D"
"1840","chr8","Lamina",35457519,35557518,"ENSG00000156687","UNC5D"
"1841","chr8","Lamina",35557519,35657518,"ENSG00000156687","UNC5D"
"1842","chr8","Lamina",36557519,36657518,"ENSG00000215262","KCNU1"
"1843","chr8","Lamina",36657519,36757518,"ENSG00000215262","KCNU1"
"1844","chr8","Near_Lm2",36757519,36857518,"ENSG00000215262","KCNU1"
"1845","chr8","Near_Lm1",38857520,38957519,"ENSG00000168615","ADAM9"
"1846","chr8","Near_Lm2",38957520,39057519,"ENSG00000168615","ADAM9"
"1847","chr8","Near_Lm2",38957520,39057519,"ENSG00000197140","ADAM32"
"1848","chr8","Near_Lm2",39057520,39157519,"ENSG00000197140","ADAM32"
"1849","chr8","Near_Lm1",40357520,40457519,"ENSG00000165061","ZMAT4"
"1850","chr8","Near_Lm1",40457520,40557519,"ENSG00000165061","ZMAT4"
"1851","chr8","Near_Lm1",40557520,40657519,"ENSG00000165061","ZMAT4"
"1852","chr8","Near_Lm1",40657520,40757519,"ENSG00000165061","ZMAT4"
"1853","chr8","Near_Lm2",56012561,56112560,"ENSG00000206579","XKR4"
"1854","chr8","Near_Lm2",56112561,56212560,"ENSG00000206579","XKR4"
"1855","chr8","Near_Lm2",56212561,56312560,"ENSG00000206579","XKR4"
"1856","chr8","Near_Lm2",56312561,56405914,"ENSG00000206579","XKR4"
"1857","chr8","Near_Lm1",56412560,56512559,"ENSG00000206579","XKR4"
"1858","chr8","Near_Lm2",61012560,61112559,"ENSG00000178538","CA8"
"1859","chr8","Near_Lm2",61112560,61212559,"ENSG00000178538","CA8"
"1860","chr8","Lamina",63112560,63212559,"ENSG00000185942","NKAIN3"
"1861","chr8","Lamina",63212560,63312559,"ENSG00000185942","NKAIN3"
"1862","chr8","Lamina",63312560,63412559,"ENSG00000185942","NKAIN3"
"1863","chr8","Lamina",63412560,63512559,"ENSG00000185942","NKAIN3"
"1864","chr8","Lamina",63512560,63612559,"ENSG00000185942","NKAIN3"
"1865","chr8","Lamina",63612560,63712559,"ENSG00000185942","NKAIN3"
"1866","chr8","Lamina",63712560,63812559,"ENSG00000185942","NKAIN3"
"1867","chr8","Near_Lm2",63812560,63912559,"ENSG00000185942","NKAIN3"
"1868","chr8","Near_Lm2",81812236,81912235,"ENSG00000076641","PAG1"
"1869","chr8","Near_Lm2",81912236,82012235,"ENSG00000076641","PAG1"
"1870","chr8","Near_Lm2",82012236,82112235,"ENSG00000076641","PAG1"
"1871","chr8","Interior_Act3",86912230,87012229,"ENSG00000147614","ATP6V0D2"
"1872","chr8","Near_Lm2",87012230,87112229,"ENSG00000147614","ATP6V0D2"
"1873","chr8","Near_Lm2",87112230,87212229,"ENSG00000147614","ATP6V0D2"
"1874","chr8","Interior_Repr2",100012229,100112228,"ENSG00000132549","VPS13B"
"1875","chr8","Interior_Repr2",100112229,100212228,"ENSG00000132549","VPS13B"
"1876","chr8","Near_Lm1",100212229,100312228,"ENSG00000132549","VPS13B"
"1877","chr8","Near_Lm1",100312229,100412228,"ENSG00000132549","VPS13B"
"1878","chr8","Near_Lm1",100412229,100512228,"ENSG00000132549","VPS13B"
"1879","chr8","Near_Lm1",100512229,100612228,"ENSG00000132549","VPS13B"
"1880","chr8","Near_Lm1",100612229,100712228,"ENSG00000132549","VPS13B"
"1881","chr8","Interior_Repr2",100712229,100812228,"ENSG00000132549","VPS13B"
"1882","chr8","Near_Lm1",100812229,100912228,"ENSG00000132549","VPS13B"
"1883","chr8","Near_Lm1",100812229,100912228,"ENSG00000164919","COX6C"
"1884","chr8","Interior_Act3",106312229,106412228,"ENSG00000169946","ZFPM2"
"1885","chr8","Interior_Act3",106412229,106512228,"ENSG00000169946","ZFPM2"
"1886","chr8","Interior_Act3",106512229,106612228,"ENSG00000169946","ZFPM2"
"1887","chr8","Interior_Act3",106612229,106712228,"ENSG00000169946","ZFPM2"
"1888","chr8","Near_Lm2",106712229,106812228,"ENSG00000169946","ZFPM2"
"1889","chr8","Near_Lm2",106812229,106912228,"ENSG00000169946","ZFPM2"
"1890","chr8","Lamina",107212229,107312228,"ENSG00000164830","OXR1"
"1891","chr8","Lamina",107312229,107412228,"ENSG00000164830","OXR1"
"1892","chr8","Near_Lm2",107412229,107512228,"ENSG00000164830","OXR1"
"1893","chr8","Near_Lm2",107512229,107612228,"ENSG00000164830","OXR1"
"1894","chr8","Near_Lm2",107612229,107712228,"ENSG00000164830","OXR1"
"1895","chr8","Near_Lm2",107712229,107812228,"ENSG00000164830","OXR1"
"1896","chr8","Lamina",108812229,108912228,"ENSG00000147655","RSPO2"
"1897","chr8","Lamina",108912229,109012228,"ENSG00000147655","RSPO2"
"1898","chr8","Lamina",109012229,109112228,"ENSG00000147655","RSPO2"
"1899","chr8","Lamina",113212230,113312229,"ENSG00000164796","CSMD3"
"1900","chr8","Lamina",113312230,113412229,"ENSG00000164796","CSMD3"
"1901","chr8","Lamina",113412230,113512229,"ENSG00000164796","CSMD3"
"1902","chr8","Lamina",113512230,113612229,"ENSG00000164796","CSMD3"
"1903","chr8","Lamina",113612230,113712229,"ENSG00000164796","CSMD3"
"1904","chr8","Lamina",113712230,113812229,"ENSG00000164796","CSMD3"
"1905","chr8","Lamina",113812230,113912229,"ENSG00000164796","CSMD3"
"1906","chr8","Lamina",113912230,114012229,"ENSG00000164796","CSMD3"
"1907","chr8","Lamina",114012230,114112229,"ENSG00000164796","CSMD3"
"1908","chr8","Lamina",114112230,114212229,"ENSG00000164796","CSMD3"
"1909","chr8","Lamina",114212230,114312229,"ENSG00000164796","CSMD3"
"1910","chr8","Lamina",114312230,114412229,"ENSG00000164796","CSMD3"
"1911","chr8","Lamina",114412230,114512229,"ENSG00000164796","CSMD3"
"1912","chr8","Interior_Act3",130712247,130812246,"ENSG00000147697","GSDMC"
"1913","chr9","Near_Lm2",3800001,3900000,"ENSG00000107249","GLIS3"
"1914","chr9","Near_Lm2",3900001,4000000,"ENSG00000107249","GLIS3"
"1915","chr9","Near_Lm2",4000001,4100000,"ENSG00000107249","GLIS3"
"1916","chr9","Near_Lm1",4100001,4200000,"ENSG00000107249","GLIS3"
"1917","chr9","Near_Lm1",4200001,4300000,"ENSG00000107249","GLIS3"
"1918","chr9","Near_Lm1",4300001,4400000,"ENSG00000107249","GLIS3"
"1919","chr9","Near_Lm1",4400001,4500000,"ENSG00000106688","SLC1A1"
"1920","chr9","Near_Lm1",4500001,4600000,"ENSG00000106688","SLC1A1"
"1921","chr9","Lamina",7700001,7800000,"ENSG00000137038","TMEM261"
"1922","chr9","Lamina",7800001,7900000,"ENSG00000137038","TMEM261"
"1923","chr9","Lamina",8300001,8400000,"ENSG00000153707","PTPRD"
"1924","chr9","Lamina",8400001,8500000,"ENSG00000153707","PTPRD"
"1925","chr9","Lamina",8500001,8600000,"ENSG00000153707","PTPRD"
"1926","chr9","Lamina",8600001,8700000,"ENSG00000153707","PTPRD"
"1927","chr9","Lamina",8700001,8800000,"ENSG00000153707","PTPRD"
"1928","chr9","Lamina",8800001,8900000,"ENSG00000153707","PTPRD"
"1929","chr9","Lamina",8900001,9000000,"ENSG00000153707","PTPRD"
"1930","chr9","Lamina",9000001,9100000,"ENSG00000153707","PTPRD"
"1931","chr9","Lamina",9100001,9200000,"ENSG00000153707","PTPRD"
"1932","chr9","Lamina",9200001,9300000,"ENSG00000153707","PTPRD"
"1933","chr9","Lamina",9300001,9400000,"ENSG00000153707","PTPRD"
"1934","chr9","Lamina",9400001,9500000,"ENSG00000153707","PTPRD"
"1935","chr9","Lamina",9500001,9600000,"ENSG00000153707","PTPRD"
"1936","chr9","Lamina",9600001,9700000,"ENSG00000153707","PTPRD"
"1937","chr9","Lamina",9700001,9800000,"ENSG00000153707","PTPRD"
"1938","chr9","Lamina",9800001,9900000,"ENSG00000153707","PTPRD"
"1939","chr9","Lamina",9900001,10000000,"ENSG00000153707","PTPRD"
"1940","chr9","Lamina",10000001,10100000,"ENSG00000153707","PTPRD"
"1941","chr9","Lamina",10100001,10200000,"ENSG00000153707","PTPRD"
"1942","chr9","Lamina",10200001,10300000,"ENSG00000153707","PTPRD"
"1943","chr9","Lamina",10300001,10400000,"ENSG00000153707","PTPRD"
"1944","chr9","Lamina",10400001,10500000,"ENSG00000153707","PTPRD"
"1945","chr9","Lamina",10500001,10600000,"ENSG00000153707","PTPRD"
"1946","chr9","Lamina",10600001,10700000,"ENSG00000153707","PTPRD"
"1947","chr9","Near_Lm2",17099999,17199998,"ENSG00000044459","CNTLN"
"1948","chr9","Lamina",17199999,17299998,"ENSG00000044459","CNTLN"
"1949","chr9","Lamina",17299999,17399998,"ENSG00000044459","CNTLN"
"1950","chr9","Lamina",17399999,17499998,"ENSG00000044459","CNTLN"
"1951","chr9","Lamina",17499999,17599998,"ENSG00000044459","CNTLN"
"1952","chr9","Lamina",17499999,17599998,"ENSG00000107295","SH3GL2"
"1953","chr9","Lamina",17599999,17699998,"ENSG00000107295","SH3GL2"
"1954","chr9","Lamina",17699999,17799998,"ENSG00000107295","SH3GL2"
"1955","chr9","Near_Lm2",19499999,19599998,"ENSG00000155886","SLC24A2"
"1956","chr9","Near_Lm2",19599999,19699998,"ENSG00000155886","SLC24A2"
"1957","chr9","Near_Lm2",19699999,19799998,"ENSG00000155886","SLC24A2"
"1958","chr9","Interior_Repr2",26799999,26899998,"ENSG00000120159","CAAP1"
"1959","chr9","Near_Lm1",27299999,27399998,"ENSG00000120162","MOB3B"
"1960","chr9","Interior_Act3",27399999,27499998,"ENSG00000120162","MOB3B"
"1961","chr9","Near_Lm1",27499999,27599998,"ENSG00000120162","MOB3B"
"1962","chr9","Near_Lm1",32299999,32399998,"ENSG00000122729","ACO1"
"1963","chr9","Near_Lm1",32399999,32499998,"ENSG00000122729","ACO1"
"1964","chr9",NA,NA,NA,"ENSG00000231757","FAM74A2"
"1965","chr9","Near_Lm1",72414917,72514916,"ENSG00000204711","C9orf135"
"1966","chr9","Near_Lm1",72514917,72614916,"ENSG00000204711","C9orf135"
"1967","chr9","Near_Lm1",72814917,72914916,"ENSG00000198887","SMC5"
"1968","chr9","Near_Lm1",72914917,73014916,"ENSG00000198887","SMC5"
"1969","chr9","Near_Lm1",75114917,75214916,"ENSG00000165091","TMC1"
"1970","chr9","Near_Lm1",75214917,75314916,"ENSG00000165091","TMC1"
"1971","chr9","Near_Lm1",75314917,75414916,"ENSG00000165091","TMC1"
"1972","chr9","Near_Lm1",75414917,75514916,"ENSG00000165091","TMC1"
"1973","chr9","Near_Lm2",77314917,77414916,"ENSG00000119121","TRPM6"
"1974","chr9","Near_Lm2",77414917,77514916,"ENSG00000119121","TRPM6"
"1975","chr9","Near_Lm2",78414917,78514916,"ENSG00000099139","PCSK5"
"1976","chr9","Near_Lm2",78514917,78614916,"ENSG00000099139","PCSK5"
"1977","chr9","Near_Lm2",78614917,78714916,"ENSG00000099139","PCSK5"
"1978","chr9","Near_Lm2",78714917,78814916,"ENSG00000099139","PCSK5"
"1979","chr9","Near_Lm2",78814917,78914916,"ENSG00000099139","PCSK5"
"1980","chr9","Near_Lm2",78914917,79014916,"ENSG00000099139","PCSK5"
"1981","chr9","Near_Lm1",79214917,79314916,"ENSG00000106772","PRUNE2"
"1982","chr9","Near_Lm1",79314917,79414916,"ENSG00000106772","PRUNE2"
"1983","chr9","Near_Lm1",79414917,79514916,"ENSG00000106772","PRUNE2"
"1984","chr9","Near_Lm1",79514917,79614916,"ENSG00000106772","PRUNE2"
"1985","chr9","Near_Lm1",79314917,79414916,"ENSG00000225937","PCA3"
"1986","chr9","Near_Lm2",85814916,85914915,"ENSG00000172159","FRMD3"
"1987","chr9","Near_Lm2",85914916,86014915,"ENSG00000172159","FRMD3"
"1988","chr9","Near_Lm2",86014916,86114915,"ENSG00000172159","FRMD3"
"1989","chr9","Near_Lm2",86114916,86214915,"ENSG00000172159","FRMD3"
"1990","chr9","Near_Lm2",104262283,104362282,"ENSG00000198785","GRIN3A"
"1991","chr9","Near_Lm2",104362283,104462282,"ENSG00000198785","GRIN3A"
"1992","chr9","Near_Lm2",104462283,104562282,"ENSG00000198785","GRIN3A"
"1993","chr9","Lamina",118562280,118662279,"ENSG00000204148","LINC00474"
"1994","chr9","Lamina",118662280,118762279,"ENSG00000204148","LINC00474"
"1995","chr9","Near_Lm2",118862280,118962279,"ENSG00000182752","PAPPA"
"1996","chr9","Near_Lm2",118962280,119062279,"ENSG00000182752","PAPPA"
"1997","chr9","Near_Lm2",119062280,119162279,"ENSG00000182752","PAPPA"
"1998","chr9","Near_Lm2",119162280,119262279,"ENSG00000182752","PAPPA"
"1999","chrX","Lamina",5718042,5818041,"ENSG00000146938","NLGN4X"
"2000","chrX","Lamina",5818042,5918041,"ENSG00000146938","NLGN4X"
"2001","chrX","Lamina",5918042,6018041,"ENSG00000146938","NLGN4X"
"2002","chrX","Lamina",6018042,6118041,"ENSG00000146938","NLGN4X"
"2003","chrX","Lamina",6118042,6218041,"ENSG00000146938","NLGN4X"
"2004","chrX","Near_Lm2",12718120,12818119,"ENSG00000101911","PRPS2"
"2005","chrX","Interior_Act3",12818120,12918119,"ENSG00000101911","PRPS2"
"2006","chrX","Interior_Act3",13718120,13818119,"ENSG00000046653","GPM6B"
"2007","chrX","Interior_Act3",13818120,13918119,"ENSG00000046653","GPM6B"
"2008","chrX","Near_Lm2",13918120,14018119,"ENSG00000046653","GPM6B"
"2009","chrX","Near_Lm1",19318119,19418118,"ENSG00000180815","MAP3K15"
"2010","chrX","Near_Lm1",19418119,19518118,"ENSG00000180815","MAP3K15"
"2011","chrX","Near_Lm1",19518119,19618118,"ENSG00000180815","MAP3K15"
"2012","chrX","Near_Lm2",67219843,67319842,"ENSG00000079482","OPHN1"
"2013","chrX","Near_Lm2",67319843,67419842,"ENSG00000079482","OPHN1"
"2014","chrX","Near_Lm2",67419843,67519842,"ENSG00000079482","OPHN1"
"2015","chrX","Interior_Act3",67519843,67619842,"ENSG00000079482","OPHN1"
"2016","chrX","Interior_Act1",67619843,67719842,"ENSG00000079482","OPHN1"
"2017","chrX","Lamina",78555498,78655497,"ENSG00000225025","KIF4CP"
"2018","chrX","Interior_Act3",107243231,107343230,"ENSG00000101844","ATG4A"
"2019","chrX","Near_Lm2",107343231,107443230,"ENSG00000101844","ATG4A"
"2020","chrX","Near_Lm1",132434029,132534028,"ENSG00000076716","GPC4"
"2021","chrX","Near_Lm1",132534029,132634028,"ENSG00000076716","GPC4"
"2022","chrX","Near_Lm1",132634029,132734028,"ENSG00000147257","GPC3"
"2023","chrX","Near_Lm1",132734029,132834028,"ENSG00000147257","GPC3"
"2024","chrX","Near_Lm1",132877297,132934027,"ENSG00000147257","GPC3"
"2025","chrX","Near_Lm1",132934028,133034027,"ENSG00000147257","GPC3"
"2026","chrX","Near_Lm1",133034028,133134027,"ENSG00000147257","GPC3"
